strike,bid,ask,impliedVolatility,openInterest,volume,option_type,expiry,maturity,spot,mid,relative_spread,our_iv,log_moneyness
733.0,2.61,2.63,0.16333844482421878,6516,58.0,put,2026-09-18,0.06301369863013699,764.260009765625,2.62,0.007633587786259549,0.17174449721420648,-0.04176235630015651
734.0,2.68,2.73,0.16190413299560547,7879,133.0,put,2026-09-18,0.06301369863013699,764.260009765625,2.705,0.018484288354898272,0.17002206716121435,-0.04039902957229238
735.0,2.8,2.82,0.1601646484375,32347,438.0,put,2026-09-18,0.06301369863013699,764.260009765625,2.8099999999999996,0.007117437722419936,0.16864880365055787,-0.03903755897397124
736.0,2.88,2.94,0.1589744747924805,16833,62.0,put,2026-09-18,0.06301369863013699,764.260009765625,2.91,0.020618556701030945,0.16707632498134461,-0.03767793945793175
737.0,3.0,3.05,0.15747912841796874,3729,133.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.025,0.016528925619834652,0.16572071588557707,-0.036320165997471336
738.0,3.13,3.15,0.15564809204101562,3776,108.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.1399999999999997,0.006369426751592363,0.16426487115988678,-0.0349642335863354
739.0,3.25,3.27,0.15415274566650394,20580,45.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.26,0.0061349693251533804,0.16280814576023017,-0.033610137238606196
740.0,3.39,3.4,0.15271843383789066,32723,333.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.395,0.0029455081001472125,0.16153577761314192,-0.032257871988592486
741.0,3.53,3.55,0.15155877746582033,4059,109.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.54,0.005649717514124299,0.16033793520824616,-0.030907432890721107
742.0,3.66,3.68,0.14991084472656252,3521,77.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.67,0.005449591280653956,0.15875167364841208,-0.0295588150194275
743.0,3.81,3.83,0.14850705017089844,8033,159.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.8200000000000003,0.005235602094240842,0.15741806946234543,-0.028212013469048742
744.0,3.96,3.99,0.1471642901611328,3417,53.0,put,2026-09-18,0.06301369863013699,764.260009765625,3.975,0.007547169811320817,0.15605563379259316,-0.02686702335371611
745.0,4.13,4.15,0.1456994610595703,18867,99.0,put,2026-09-18,0.06301369863013699,764.260009765625,4.140000000000001,0.004830917874396246,0.15474610554178023,-0.025523839807248417
746.0,4.29,4.31,0.14411256286621094,4758,106.0,put,2026-09-18,0.06301369863013699,764.260009765625,4.3,0.0046511627906975755,0.1532310730899914,-0.02418245798304715
747.0,4.48,4.5,0.1428918719482422,3329,212.0,put,2026-09-18,0.06301369863013699,764.260009765625,4.49,0.004454342984409705,0.15208924134632645,-0.022842873053990652
748.0,4.62,4.69,0.14151859466552735,2281,359.0,put,2026-09-18,0.06301369863013699,764.260009765625,4.655,0.015037593984962466,0.15041229742385986,-0.02150508021233067
749.0,4.85,4.87,0.1398706619262695,3377,191.0,put,2026-09-18,0.06301369863013699,764.260009765625,4.859999999999999,0.004115226337448655,0.1492470345594479,-0.020169074669588505
750.0,5.05,5.08,0.13852790191650394,39486,624.0,put,2026-09-18,0.06301369863013699,764.260009765625,5.0649999999999995,0.005923000987166881,0.1479421265265608,-0.018834851656451816
751.0,5.23,5.31,0.1373377282714844,2420,104.0,put,2026-09-18,0.06301369863013699,764.260009765625,5.27,0.015180265654648802,0.1464993844817139,-0.01750240642267315
752.0,5.5,5.53,0.1358728991699219,2635,210.0,put,2026-09-18,0.06301369863013699,764.260009765625,5.515000000000001,0.0054397098821396634,0.1455167074404527,-0.01617173423696814
753.0,5.73,5.75,0.1342554837036133,2523,109.0,put,2026-09-18,0.06301369863013699,764.260009765625,5.74,0.0034843205574912146,0.14408533523251163,-0.014842830386914344
754.0,5.93,5.96,0.13233289550781252,2375,268.0,put,2026-09-18,0.06301369863013699,764.260009765625,5.945,0.005046257359125357,0.14222014039967212,-0.013515690178851918
755.0,6.24,6.26,0.1315394464111328,37898,949.0,put,2026-09-18,0.06301369863013699,764.260009765625,6.25,0.0031999999999999316,0.14164383774195863,-0.012190308937783244
756.0,6.51,6.54,0.13027297958374018,5460,198.0,put,2026-09-18,0.06301369863013699,764.260009765625,6.525,0.0045977011494253255,0.1404694413420879,-0.010866682007274905
757.0,6.79,6.82,0.12885392639160154,7578,256.0,put,2026-09-18,0.06301369863013699,764.260009765625,6.805,0.0044085231447465465,0.13920096644391883,-0.009544804749359197
758.0,7.1,7.13,0.1276332354736328,5068,90.0,put,2026-09-18,0.06301369863013699,764.260009765625,7.115,0.004216444132115285,0.13817876983536803,-0.008224672544436273
759.0,7.35,7.45,0.1263820272827148,2338,75.0,put,2026-09-18,0.06301369863013699,764.260009765625,7.4,0.013513513513513585,0.13664258404298937,-0.006906280791178072
760.0,7.72,7.77,0.12494771545410156,49718,8818.0,put,2026-09-18,0.06301369863013699,764.260009765625,7.744999999999999,0.006455777921239487,0.1357444082644709,-0.005589624906431192
761.0,8.09,8.11,0.12358969680786133,1503,153.0,put,2026-09-18,0.06301369863013699,764.260009765625,8.1,0.0024691358024690833,0.13479484727332924,-0.004274700325122075
762.0,8.44,8.47,0.12229271270751954,2127,360.0,put,2026-09-18,0.06301369863013699,764.260009765625,8.455,0.00354819633353059,0.13365774877452546,-0.002961502500161706
763.0,8.82,8.85,0.12104150451660156,3153,194.0,put,2026-09-18,0.06301369863013699,764.260009765625,8.835,0.0033955857385398252,0.132660732878471,-0.0016500269023509311
764.0,9.22,9.25,0.1198360722351074,3679,594.0,put,2026-09-18,0.06301369863013699,764.260009765625,9.235,0.0032485110990795193,0.13173103635019828,-0.0003402690202875131
765.0,9.63,9.66,0.11853908813476563,23842,2075.0,put,2026-09-18,0.06301369863013699,764.260009765625,9.645,0.0031104199066873364,0.1307325090130068,0.0009677756397279868
766.0,10.06,10.09,0.11728787994384765,1986,600.0,put,2026-09-18,0.06301369863013699,764.260009765625,10.075,0.0029776674937964627,0.12979182375448212,0.0022741115537833804
767.0,10.52,10.53,0.11594511993408202,1670,669.0,put,2026-09-18,0.06301369863013699,764.260009765625,10.524999999999999,0.0009501187648455855,0.12890466374182563,0.0035787431804482
768.0,10.99,11.02,0.11499908447265625,2095,819.0,put,2026-09-18,0.06301369863013699,764.260009765625,11.004999999999999,0.002726033621081269,0.12819860643471273,0.004881674960864112
769.0,11.41,11.54,0.11420563537597657,3365,136.0,put,2026-09-18,0.06301369863013699,764.260009765625,11.475,0.011328976034858301,0.12714573447012412,0.006182911318836073
770.0,11.9,12.05,0.11304597900390626,16087,240.0,put,2026-09-18,0.06301369863013699,764.260009765625,11.975000000000001,0.012526096033402951,0.12626755682967106,0.007482456660921564
771.0,12.43,12.64,0.11269503036499023,2186,23.0,put,2026-09-18,0.06301369863013699,764.260009765625,12.535,0.016753091344236207,0.12596477477791243,0.008780315376521453
772.0,12.97,13.14,0.1108792526245117,2322,14.0,put,2026-09-18,0.06301369863013699,764.260009765625,13.055,0.013021830716200684,0.12490406379656029,0.010076491837968287
773.0,13.52,13.71,0.10975011352539063,2879,28.0,put,2026-09-18,0.06301369863013699,764.260009765625,13.615,0.013955196474476773,0.12415065331542056,0.01137099040061401
774.0,14.04,14.28,0.10831580169677735,4287,2.0,put,2026-09-18,0.06301369863013699,764.260009765625,14.16,0.016949152542372895,0.12295434480364235,0.012663815402919098
775.0,14.75,14.97,0.10833106033325196,7333,121.0,put,2026-09-18,0.06301369863013699,764.260009765625,14.86,0.014804845222072722,0.12367934476825264,0.013954971166539128
776.0,15.26,15.5,0.10572183349609374,2067,20.0,put,2026-09-18,0.06301369863013699,764.260009765625,15.379999999999999,0.01560468140442134,0.12164179933916076,0.015244461996410816
777.0,16.08,16.27,0.10639321350097657,1620,12.0,put,2026-09-18,0.06301369863013699,764.260009765625,16.174999999999997,0.011746522411128366,0.12330924828068979,0.01653229218083944
778.0,16.7,16.96,0.10559976440429686,1389,60.0,put,2026-09-18,0.06301369863013699,764.260009765625,16.83,0.015448603683897897,0.12274800607103631,0.01781846599158375
779.0,16.88,17.66,0.1046842462158203,1194,4.0,put,2026-09-18,0.06301369863013699,764.260009765625,17.27,0.04516502605674587,0.11866420553138075,0.019102987683940347
780.0,18.09,18.36,0.10343303802490234,4237,220.0,put,2026-09-18,0.06301369863013699,764.260009765625,18.225,0.014814814814814791,0.12220240087824291,0.020385861496829437
781.0,18.82,19.11,0.10273114074707031,920,463.0,put,2026-09-18,0.06301369863013699,764.260009765625,18.965,0.015291326127076147,0.12225543902415763,0.021667091652877914
782.0,18.48,19.87,0.10187665710449219,725,312.0,put,2026-09-18,0.06301369863013699,764.260009765625,19.175,0.07249022164276404,0.11324791552777164,0.02294668235850318
783.0,19.25,20.62,0.10050337982177734,806,20.0,put,2026-09-18,0.06301369863013699,764.260009765625,19.935000000000002,0.06872335089039382,0.11290517285281856,0.024224637803995135
784.0,21.09,21.41,0.09955734436035156,124,7.0,put,2026-09-18,0.06301369863013699,764.260009765625,21.25,0.015058823529411777,0.12219799047794598,0.025500962163599816
785.0,20.8,22.2,0.09821458435058594,1914,4.0,put,2026-09-18,0.06301369863013699,764.260009765625,21.5,0.06511627906976737,0.11226324197041494,0.026775659595600552
786.0,22.71,23.03,0.09739061798095702,302,1.0,put,2026-09-18,0.06301369863013699,764.260009765625,22.87,0.013992129427197214,0.12280609126135261,0.028048734242398597
787.0,23.51,23.86,0.09620044433593751,392,1.0,put,2026-09-18,0.06301369863013699,764.260009765625,23.685000000000002,0.0147772852016043,0.12290865812559137,0.029320190230595213
788.0,23.23,24.71,0.09510182250976565,551,3.0,put,2026-09-18,0.06301369863013699,764.260009765625,23.97,0.06174384647476014,0.11180921644120032,0.03059003167107126
789.0,25.2,25.53,0.09259940612792968,498,2.0,put,2026-09-18,0.06301369863013699,764.260009765625,25.365000000000002,0.013010053222945074,0.12350309837513704,0.031858262659066314
790.0,26.05,26.41,0.09137871520996094,1870,32.0,put,2026-09-18,0.06301369863013699,764.260009765625,26.23,0.013724742661075083,0.12404251340645728,0.033124887274259184
791.0,26.81,28.34,0.1198208135986328,610,2.0,put,2026-09-18,0.06301369863013699,764.260009765625,27.575,0.05548504079782416,0.13459638085949652,0.03438990958084603
792.0,26.5,29.13,0.1176846044921875,597,91.0,put,2026-09-18,0.06301369863013699,764.260009765625,27.814999999999998,0.0945532985799029,0.12120591155948715,0.03565333362761794
793.0,27.37,30.03,0.11798977722167968,36,1.0,put,2026-09-18,0.06301369863013699,764.260009765625,28.700000000000003,0.09268292682926829,0.12153683350873531,0.03691516344804001
795.0,29.19,31.58,0.11023838989257811,404,1.0,put,2026-09-18,0.06301369863013699,764.260009765625,30.384999999999998,0.07865723218693425,0.11926547729386087,0.039434056467524
800.0,33.67,36.52,0.12104150451660156,56,3.0,put,2026-09-18,0.06301369863013699,764.260009765625,35.095,0.08120814930901842,0.1245362828565796,0.045703669481119286
802.0,35.38,38.73,0.13355358642578125,7500,4000.0,put,2026-09-18,0.06301369863013699,764.260009765625,37.055,0.0904061530157872,0.12860645915021643,0.048200549679706564
805.0,38.42,41.43,0.12983047912597656,11,1.0,put,2026-09-18,0.06301369863013699,764.260009765625,39.925,0.07539135879774572,0.1316930948959668,0.05193421923175546
375.0,388.86,392.61,1.1189008898925783,19,5.0,call,2026-09-30,0.0958904109589041,764.260009765625,390.735,0.009597297401051863,1.0506559388174415,-0.7119820322163971
420.0,344.3,347.71,0.9841310180664062,58,5.0,call,2026-09-30,0.0958904109589041,764.260009765625,346.005,0.00985534891114281,0.9110814467604238,-0.5986533469093939
485.0,279.49,283.37,0.8033466931152342,29,13.0,call,2026-09-30,0.0958904109589041,764.260009765625,281.43,0.01378673204704543,0.7314229353571503,-0.4547591672493248
490.0,274.35,277.81,0.7634301000976562,16,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,276.08000000000004,0.012532599246595114,0.6743340781576657,-0.44450266708213576
500.0,264.55,267.96,0.7453638745117188,60,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,266.255,0.012807271224953403,0.6634986214786543,-0.42429995976461615
515.0,249.62,252.89,0.7005645178222657,205,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,251.255,0.01301466637479844,0.616121797575526,-0.39474115752307176
520.0,244.64,248.26,0.6977569287109376,30,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,246.45,0.014688577804828585,0.6212781579396781,-0.3850792466113349
530.0,234.67,238.29,0.670047244873047,48,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,236.48,0.015307848443843051,0.5935483677214946,-0.3660310516406404
535.0,229.5,232.97,0.6412389392089843,46,4.0,call,2026-09-30,0.0958904109589041,764.260009765625,231.235,0.015006378792137863,0.5527864845382907,-0.3566413112908014
540.0,224.69,227.99,0.6331823791503908,42,8.0,call,2026-09-30,0.0958904109589041,764.260009765625,226.34,0.014579835645489137,0.5494685134739821,-0.3473389186284879
550.0,214.76,218.03,0.6077920080566408,27,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,216.39499999999998,0.015111254881120223,0.5256961479974592,-0.3289897799602914
570.0,195.31,198.12,0.5676312768554688,70,4.0,call,2026-09-30,0.0958904109589041,764.260009765625,196.715,0.014284624965050974,0.4965295868940743,-0.29327169735821207
575.0,189.85,193.39,0.5491988439941409,357,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,191.62,0.01847406325018261,0.47471374720829207,-0.28453801738945744
580.0,184.87,188.46,0.5374191766357423,17,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,186.66500000000002,0.019232314574237287,0.46438387864738995,-0.2758799546463429
585.0,179.92,183.47,0.5249070947265625,736,3.0,call,2026-09-30,0.0958904109589041,764.260009765625,181.695,0.019538237155673033,0.4528520750359052,-0.26729621095495143
595.0,169.98,173.46,0.5625043750000001,424,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,171.72,0.020265548567435464,0.4272853866328388,-0.25034665264117817
598.0,167.02,170.71,0.5614667877197266,1275,6.0,call,2026-09-30,0.0958904109589041,764.260009765625,168.865,0.02185177508660763,0.4295110818847519,-0.24531730423617618
599.0,166.03,169.66,0.5569502313232424,1699,164.0,call,2026-09-30,0.0958904109589041,764.260009765625,167.845,0.02162709642825223,0.42540219526020423,-0.24364646007135865
600.0,164.78,168.3,0.5424850439453126,2434,22.0,call,2026-09-30,0.0958904109589041,764.260009765625,166.54000000000002,0.021136063408190284,0.39938196332673626,-0.24197840297066156
601.0,164.04,167.5,0.5459640130615235,729,30.0,call,2026-09-30,0.0958904109589041,764.260009765625,165.76999999999998,0.02087229293599571,0.4146704271140635,-0.24031312365160032
602.0,162.79,166.31,0.5369309002685547,53,31.0,call,2026-09-30,0.0958904109589041,764.260009765625,164.55,0.021391674263141962,0.39487398663727774,-0.23865061287798695
603.0,161.81,165.32,0.5343064147949219,62,82.0,call,2026-09-30,0.0958904109589041,764.260009765625,163.565,0.02145935866475096,0.3934576889581176,-0.23699086145962248
604.0,160.84,164.33,0.5316819293212891,34,58.0,call,2026-09-30,0.0958904109589041,764.260009765625,162.585,0.021465694867300236,0.39243665921184845,-0.23533386025199304
605.0,160.06,163.33,0.5287522711181643,4886,173.0,call,2026-09-30,0.0958904109589041,764.260009765625,161.695,0.020223259841058848,0.39838004513361563,-0.23367960015596648
606.0,159.07,162.65,0.5357102093505859,1672,122.0,call,2026-09-30,0.0958904109589041,764.260009765625,160.86,0.022255377346761234,0.40744296220037596,-0.23202807211749343
607.0,158.05,161.53,0.5290574438476563,12,18.0,call,2026-09-30,0.0958904109589041,764.260009765625,159.79000000000002,0.021778584392014452,0.39992531129142744,-0.23037926712730972
608.0,156.83,160.36,0.5208788146972656,158,254.0,call,2026-09-30,0.0958904109589041,764.260009765625,158.59500000000003,0.02225795264667865,0.3826058435655123,-0.22873317622064093
609.0,155.84,159.36,0.5179491564941407,62,82.0,call,2026-09-30,0.0958904109589041,764.260009765625,157.60000000000002,0.02233502538071072,0.380357235677166,-0.227089790476911
610.0,154.85,158.37,0.5153246710205077,957,14.0,call,2026-09-30,0.0958904109589041,764.260009765625,156.61,0.02247621480109833,0.37850795168563617,-0.22544910101945104
611.0,153.92,157.38,0.5127001855468749,891,142.0,call,2026-09-30,0.0958904109589041,764.260009765625,155.64999999999998,0.02222936074526186,0.3789863257208035,-0.2238110990152126
612.0,152.86,156.38,0.5097705273437501,86,109.0,call,2026-09-30,0.0958904109589041,764.260009765625,154.62,0.022765489587375384,0.3740139570580761,-0.2221757756744819
613.0,152.07,155.58,0.5128832891845703,55,106.0,call,2026-09-30,0.0958904109589041,764.260009765625,153.825,0.02281813749390554,0.38630643837272266,-0.22054312225059652
615.0,150.11,153.52,0.5051929364013672,665,158.0,call,2026-09-30,0.0958904109589041,764.260009765625,151.815,0.02246154859532982,0.3803099176804679,-0.21728579038029008
616.0,148.89,152.41,0.49896741271972656,198,350.0,call,2026-09-30,0.0958904109589041,764.260009765625,150.64999999999998,0.023365416528377106,0.36580834906256227,-0.21566109465328814
617.0,147.9,151.42,0.4963429272460938,89,146.0,call,2026-09-30,0.0958904109589041,764.260009765625,149.66,0.023519978618201137,0.36394300020887854,-0.21403903428142018
618.0,147.13,150.42,0.49341326904296884,212,385.0,call,2026-09-30,0.0958904109589041,764.260009765625,148.77499999999998,0.022113930431860142,0.36962963344942645,-0.21241960072911717
619.0,145.96,149.44,0.4910939562988281,66,130.0,call,2026-09-30,0.0958904109589041,764.260009765625,147.7,0.02356127285037231,0.36166914352633167,-0.2108027855022118
620.0,144.94,148.45,0.48846947082519543,1289,9.0,call,2026-09-30,0.0958904109589041,764.260009765625,146.695,0.023927195882613526,0.35868717533991934,-0.20918858014767075
621.0,143.81,147.58,0.48932395446777355,32,16.0,call,2026-09-30,0.0958904109589041,764.260009765625,145.695,0.025875973780843615,0.35607475632571584,-0.20757697625332916
623.0,141.95,145.47,0.4802908416748046,32,20.0,call,2026-09-30,0.0958904109589041,764.260009765625,143.70999999999998,0.024493772180084968,0.3519457037251177,-0.2043615393993548
625.0,140.18,143.6,0.4782156671142578,252,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,141.89,0.024103178518570637,0.3588525952365602,-0.2011564084504065
626.0,138.98,142.5,0.47241738525390625,240,8.0,call,2026-09-30,0.0958904109589041,764.260009765625,140.74,0.02501065795083139,0.34626874620166287,-0.1995576870867094
627.0,137.99,141.51,0.4697928997802735,122,150.0,call,2026-09-30,0.0958904109589041,764.260009765625,139.75,0.02518783542039343,0.34436819439340993,-0.19796151755388733
628.0,136.99,140.52,0.46716841430664063,16,19.0,call,2026-09-30,0.0958904109589041,764.260009765625,138.755,0.025440524665777817,0.3421203371080745,-0.1963678917186093
630.0,135.01,138.53,0.4616142706298829,821,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,136.76999999999998,0.02573663815164152,0.3379673352203524,-0.19318823880122962
631.0,134.02,137.54,0.45898978515625005,794,58.0,call,2026-09-30,0.0958904109589041,764.260009765625,135.78,0.025924289291500823,0.3360569650236811,-0.19160219564559478
632.0,133.24,136.66,0.45941702697753906,149,20.0,call,2026-09-30,0.0958904109589041,764.260009765625,134.95,0.025342719525750186,0.34424465793620046,-0.19001866403995046
633.0,132.24,135.77,0.4594780615234375,342,80.0,call,2026-09-30,0.0958904109589041,764.260009765625,134.005,0.02634230066042313,0.3448848758053809,-0.18843763604263178
634.0,131.05,134.57,0.45111632873535157,129,46.0,call,2026-09-30,0.0958904109589041,764.260009765625,132.81,0.026504028311121013,0.3303017535482905,-0.186859103749582
635.0,130.1,133.58,0.4484918432617187,897,198.0,call,2026-09-30,0.0958904109589041,764.260009765625,131.84,0.026395631067961303,0.32965929273895317,-0.18528305929411634
636.0,129.06,132.59,0.4458368405151367,124,14.0,call,2026-09-30,0.0958904109589041,764.260009765625,130.825,0.026982610357347614,0.3261244295864795,-0.1837094948466858
637.0,128.28,131.46,0.4393976959228516,221,138.0,call,2026-09-30,0.0958904109589041,764.260009765625,129.87,0.02448602448602454,0.3263951472421973,-0.18213840261464456
638.0,127.1,130.6,0.44031321411132807,284,203.0,call,2026-09-30,0.0958904109589041,764.260009765625,128.85,0.027163368257663953,0.32257270422302725,-0.1805697748420181
639.0,126.09,129.61,0.43765821136474614,567,22.0,call,2026-09-30,0.0958904109589041,764.260009765625,127.85000000000001,0.02753226437231138,0.32000607448790225,-0.17900360380927313
640.0,125.31,128.62,0.4350032086181641,1014,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,126.965,0.026070176820383588,0.3243743823588211,-0.17743988183309048
641.0,124.11,127.63,0.43237872314453124,343,198.0,call,2026-09-30,0.0958904109589041,764.260009765625,125.87,0.027965361086835592,0.3161219519571416,-0.1758786012661379
642.0,123.12,126.64,0.4297542376708985,301,204.0,call,2026-09-30,0.0958904109589041,764.260009765625,124.88,0.028187059577194074,0.3141740240358961,-0.17431975449684672
643.0,122.18,125.65,0.42709923492431645,144,24.0,call,2026-09-30,0.0958904109589041,764.260009765625,123.915,0.028003066618246367,0.3137193418561431,-0.1727633339491886
644.0,121.16,124.67,0.4246883703613281,214,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,122.91499999999999,0.028556319407720826,0.31115923734234463,-0.1712093320824543
645.0,120.4,123.67,0.4218197467041016,608,248.0,call,2026-09-30,0.0958904109589041,764.260009765625,122.035,0.02679559142868846,0.315441983164728,-0.1696577413910354
646.0,119.37,122.8,0.4222469885253906,26,4.0,call,2026-09-30,0.0958904109589041,764.260009765625,121.08500000000001,0.028327208159557273,0.3155745917193616,-0.1681085544042061
647.0,118.46,121.69,0.4165097412109374,203,4.0,call,2026-09-30,0.0958904109589041,764.260009765625,120.07499999999999,0.026899854257755606,0.3124595017021488,-0.16656176368590736
650.0,115.84,118.73,0.40881938842773435,1403,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,117.285,0.024640832160975408,0.3153084911887626,-0.1619356952971251
651.0,114.22,117.74,0.4061338684082031,109,204.0,call,2026-09-30,0.0958904109589041,764.260009765625,115.97999999999999,0.03035006035523363,0.2970269896533006,-0.16039841597823873
653.0,112.45,115.76,0.400823862915039,27,4.0,call,2026-09-30,0.0958904109589041,764.260009765625,114.105,0.029008369484246985,0.2986123940459533,-0.15733092891037695
654.0,111.43,114.77,0.3981688601684571,17,4.0,call,2026-09-30,0.0958904109589041,764.260009765625,113.1,0.029531388152077714,0.2957927001852858,-0.15580070672960925
655.0,110.44,113.64,0.39206540557861325,229,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,112.03999999999999,0.02856122813280974,0.29010418869086774,-0.154272822551556
656.0,109.34,112.81,0.39331661376953125,53,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,111.075,0.031240153049741155,0.2893920578215683,-0.15274726924271895
657.0,107.77,110.55,0.35785554260253905,10,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,109.16,0.025467204104067435,0.21025819903289586,-0.15122403970219742
659.0,105.79,108.58,0.35315588256835934,49,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,107.185,0.026029761627093268,0.20961062138603118,-0.14818452368430074
660.0,105.41,108.86,0.3828797064208984,554,5.0,call,2026-09-30,0.0958904109589041,764.260009765625,107.13499999999999,0.032202361506510506,0.2822347953528985,-0.14666822316633668
661.0,103.82,106.61,0.3484562225341796,15,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,105.215,0.026517131587701432,0.20944476214226548,-0.1451542183351217
662.0,102.84,105.63,0.3462589788818359,15,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,104.235,0.02676644121456317,0.20994410031489233,-0.14364250224979974
663.0,102.55,106.46,0.3877624700927734,120,102.0,call,2026-09-30,0.0958904109589041,764.260009765625,104.505,0.037414477776182925,0.29121891014536117,-0.14213306800094538
664.0,101.59,104.79,0.369574175415039,241,256.0,call,2026-09-30,0.0958904109589041,764.260009765625,103.19,0.03101075685628455,0.2747014425411221,-0.14062590871037411
665.0,100.64,104.14,0.37470107727050783,188,172.0,call,2026-09-30,0.0958904109589041,764.260009765625,102.39,0.03418302568610216,0.2811558657568756,-0.1391210175309538
666.0,99.85,102.94,0.367193828125,66,72.0,call,2026-09-30,0.0958904109589041,764.260009765625,101.395,0.030474875486956984,0.27878620242875596,-0.13761838764641887
667.0,98.44,101.96,0.36475244628906256,97,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,100.19999999999999,0.03512974051896204,0.2675344017140325,-0.13611801227118422
668.0,97.69,101.13,0.3656069299316406,125,7.0,call,2026-09-30,0.0958904109589041,764.260009765625,99.41,0.034604164570968696,0.2742580219162876,-0.13461988465016217
669.0,96.66,99.89,0.3573062316894531,273,2.0,call,2026-09-30,0.0958904109589041,764.260009765625,98.275,0.03286695497328928,0.26584873737559134,-0.13312399805857952
670.0,95.5,99.01,0.3570620935058594,2742,7.0,call,2026-09-30,0.0958904109589041,764.260009765625,97.255,0.0360906894247083,0.2624081292886731,-0.1316303458017962
671.0,94.02,96.79,0.3254767160034179,67,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,95.405,0.029034117708715584,0.20796318531837096,-0.1301389212151262
672.0,93.53,97.05,0.3520877780151367,35,3.0,call,2026-09-30,0.0958904109589041,764.260009765625,95.28999999999999,0.036939867772064185,0.25885751903551113,-0.1286497176636584
673.0,92.06,94.83,0.32089912506103513,34,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,93.445,0.029643105570121422,0.20688300866640372,-0.1271627285420801
674.0,91.08,93.85,0.3186103295898437,53,3.0,call,2026-09-30,0.0958904109589041,764.260009765625,92.465,0.029957281133401785,0.2062494918958572,-0.12567794727450096
675.0,90.77,94.15,0.34540449523925776,433,9.0,call,2026-09-30,0.0958904109589041,764.260009765625,92.46000000000001,0.03655634869132608,0.2582588141314406,-0.12419536731427812
676.0,89.78,93.11,0.3416203533935547,42,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,91.445,0.036415331620099495,0.2550852643852126,-0.1227149821438438
677.0,88.22,90.91,0.31165239135742184,274,9.0,call,2026-09-30,0.0958904109589041,764.260009765625,89.565,0.03003405348071231,0.20704326566105927,-0.12123678527453298
678.0,87.82,91.11,0.33570000244140624,29,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,89.465,0.03677415749175662,0.2507351257738346,-0.11976077024641235
679.0,86.18,88.97,0.3074715249633788,89,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,87.575,0.03185840707964593,0.2030168876984931,-0.11828693062811187
680.0,85.87,89.08,0.3291693060302734,1453,30.0,call,2026-09-30,0.0958904109589041,764.260009765625,87.475,0.03669619891397535,0.24598364055467975,-0.11681526001665557
681.0,84.93,88.13,0.3272772351074219,41,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,86.53,0.036981393736276305,0.24551067324233045,-0.11534575203729554
682.0,83.72,87.06,0.3228827478027343,141,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,85.39,0.03911465042745056,0.23753513759655528,-0.11387840034334587
683.0,82.93,86.38,0.3264532687377929,155,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,84.655,0.04075364715610405,0.2449153134025387,-0.11241319861601787
684.0,82.35,85.01,0.31592480957031244,59,4.0,call,2026-09-30,0.0958904109589041,764.260009765625,83.68,0.03178776290630988,0.2431982490582426,-0.11095014056425755
685.0,81.04,84.2,0.31687084503173824,573,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,82.62,0.03824739772452186,0.2384723497106108,-0.10948921992458267
686.0,80.0,83.37,0.3172980868530273,104,3.0,call,2026-09-30,0.0958904109589041,764.260009765625,81.685,0.041256044561425044,0.238164594223546,-0.10803043046092269
687.0,78.91,82.23,0.31153032226562494,194,1.0,call,2026-09-30,0.0958904109589041,764.260009765625,80.57,0.041206404368871886,0.231510123575168,-0.10657376596445864
